el_id,family
1554,D3A
1555,Q2AB
1556,D4Aa
1557,BPM
1558,D4Ab
1559,BB
1560,D6B
1561,DSEXT
1562,S2C
1562,HSTR
1562,VSTR
1563,DSEXT
1564,D5B
1565,Q3B
1566,D4Ba
1567,BPM
1568,D4Bb
1569,Q2B
1570,D3B
1571,DSEXT
1572,S1C
1572,SQUAD
1572,HSTR
1572,VSTR
1573,DSEXT
1574,D2B
1575,Q1B
1576,KD1
1577,BPM
1578,DBPM
1579,DRIFT
1580,DRIFT
1581,HTRIM
1582,VTRIM
1583,DRIFT
1584,U27
1585,source
1586,U27
1587,DRIFT
1588,HTRIM
1589,VTRIM
1590,DRIFT
1591,DRIFT
1592,DBPM
1593,BPM
1594,KD1
1595,Q1B
1596,D2B
1597,DSEXT
1598,S1B
1598,SQUAD
1598,HSTR
1598,VSTR
1599,DSEXT
1600,D3B
1601,Q2B
1602,D4B
1603,Q3B
1604,D5B
1605,DSEXT
1606,S2B
1606,HSTR
1606,VSTR
1607,DSEXT
1608,D6Ba
1609,BPM
1610,D6Bb
1611,BB
1612,D4A
1613,Q2AB
1614,D3Aa
1615,BPM
1616,D3Ab
1617,DSEXT
1618,S2A
1618,SQUAD
1618,HSTR
1618,VSTR
1619,DSEXT
1620,D2A
1621,Q1AB
1622,D1Aa
1623,BPM
1624,D1Ab
1625,DSEXT
1626,S1A
1626,HSTR
1626,VSTR
1627,DSEXT
1628,D1A
1629,Q1AB
1630,D2A
1631,DSEXT
1632,S2A
1632,SQUAD
1632,HSTR
1632,VSTR
1633,DSEXT
1634,D3A
1635,Q2AB
1636,D4Aa
1637,BPM
1638,D4Ab
1639,source
1640,BB
1641,D6B
1642,DSEXT
1643,S2B
1643,HSTR
1643,VSTR
1644,DSEXT
1645,D5B
1646,Q3B
1647,D4Ba
1648,BPM
1649,D4Bb
1650,Q2B
1651,D3B
1652,DSEXT
1653,S1B
1653,SQUAD
1653,HSTR
1653,VSTR
1654,DSEXT
1655,D2B
1656,Q1B
1657,KD1
1658,BPM
1659,DBPM
1660,DRIFT
1661,DRIFT
1662,HCHICA
1663,DRIFT
1664,DRIFT
1665,DRIFT
1666,HTRIM
1667,VTRIM
1668,DRIFT
1669,U23b
1670,source
1671,U23b
1672,DRIFT
1673,HTRIM
1674,VTRIM
1675,DRIFT
1676,DRIFT
1677,DRIFT
1678,HCHICA
1679,DRIFT
1680,DRIFT
1681,DRIFT
1682,HCHICA
1683,DRIFT
1684,DRIFT
1685,DBPM
1686,BPM
1687,KD1
1688,Q1B
1689,D2B
1690,DSEXT
1691,S1B
1691,SQUAD
1691,HSTR
1691,VSTR
1692,DSEXT
1693,D3B
1694,Q2B
1695,D4B
1696,Q3B
1697,D5B
1698,DSEXT
1699,S2B
1699,HSTR
1699,VSTR
1700,DSEXT
1701,D6Ba
1702,BPM
1703,D6Bb
1704,BB
1705,D4A
1706,Q2AB
1707,D3Aa
1708,BPM
1709,D3Ab
1710,DSEXT
1711,S2A
1711,SQUAD
1711,HSTR
1711,VSTR
1712,DSEXT
1713,D2A
1714,Q1AB
1715,D1Aa
1716,BPM
1717,D1Ab
1718,DSEXT
1719,S1A
1719,HSTR
1719,VSTR
1720,DSEXT
1721,D1A
1722,Q1AB
1723,D2A
1724,DSEXT
1725,S2A
1725,SQUAD
1725,HSTR
1725,VSTR
1726,DSEXT
1727,D3A
1728,Q2AB
1729,D4Aa
1730,BPM
1731,D4Ab
1732,BB
1733,D6B
1734,DSEXT
1735,S2B
1735,HSTR
1735,VSTR
1736,DSEXT
1737,D5B
1738,Q3B
1739,D4Ba
1740,BPM
1741,D4Bb
1742,Q2B
1743,D3B
1744,DSEXT
1745,S1B
1745,SQUAD
1745,HSTR
1745,VSTR
1746,DSEXT
1747,D2B
1748,Q1B
1749,KD1
1750,BPM
1751,DBPM
1752,DRIFT
1753,DRIFT
1754,DRIFT
1755,HCHICA
1756,DRIFT
1757,DRIFT
1758,DRIFT
1759,DRIFT
1760,HTRIM
1761,VTRIM
1762,DRIFT
1763,DRIFT
1764,MPW45
1765,source
1766,MPW45
1767,DRIFT
1768,DRIFT
1769,DRIFT
1770,HTRIM
1771,VTRIM
1772,DRIFT
1773,DRIFT
1774,DRIFT
1775,DRIFT
1776,HCHICA
1777,DRIFT
1778,DRIFT
1779,HTRIM
1780,VTRIM
1781,DRIFT
1782,source
1783,DRIFT
1784,HTRIM
1785,VTRIM
1786,Drift
1787,DRIFT
1788,DRIFT
1789,HCHICA
1790,DRIFT
1791,Drift
1792,DRIFT
1793,DBPM
1794,BPM
1795,D20_1
1796,D20_2
1797,Q1B
1798,D2B
1799,DSEXT
1800,S1C
1800,SQUAD
1800,HSTR
1800,VSTR
1801,DSEXT
1802,D3B
1803,Q2B
1804,D4B
1805,Q3B
1806,D5B
1807,DSEXT
1808,S2C
1808,HSTR
1808,VSTR
1809,DSEXT
1810,D6Ba
1811,BPM
1812,D6Bb
1813,BB
1814,D4A
1815,Q2AB
1816,D3Aa
1817,BPM
1818,D3Ab
1819,DSEXT
1820,S2A
1820,SQUAD
1820,HSTR
1820,VSTR
1821,DSEXT
1822,D2A
1823,Q1AB
1824,D1Aa
1825,BPM
1826,D1Ab
1827,DSEXT
1828,S1A
1828,HSTR
1828,VSTR
1829,DSEXT
1830,D1A
1831,Q1AD
1832,D2A
1833,DSEXT
1834,S2A
1834,SQUAD
1834,HSTR
1834,VSTR
1835,DSEXT
1836,D3A
1837,Q2AD
1838,D4Aa
1839,BPM
1840,D4Ab
1841,BB
1842,D6B
1843,DSEXT
1844,S2D
1844,HSTR
1844,VSTR
1845,DSEXT
1846,D5B
1847,Q3D
1848,D4Ba
1849,BPM
1850,D4Bb
1851,Q2D
1852,D3B
1853,DSEXT
1854,S1D
1854,SQUAD
1854,HSTR
1854,VSTR
1855,DSEXT
1856,D2B
1857,Q1D
1858,KD1
1859,BPM
1860,DBPM
1861,DRIFT
1862,HTRIM
1863,VTRIM
1864,DRIFT
1865,DRIFT
1866,source
1867,DRIFT
1868,DRIFT
1869,HTRIM
1870,VTRIM
1871,DRIFT
1872,DBPM
1873,BPM
1874,KD1
1875,Q1D
1876,D2B
1877,DSEXT
1878,S1D
1878,SQUAD
1878,HSTR
1878,VSTR
1879,DSEXT
1880,D3B
1881,Q2D
1882,D4B
1883,Q3D
1884,D5B
1885,DSEXT
1886,S2D
1886,HSTR
1886,VSTR
1887,DSEXT
1888,D6Ba
1889,BPM
1890,D6Bb
1891,BB
1892,D4A
1893,Q2AD
1894,D3Aa
1895,BPM
1896,D3Ab
1897,DSEXT
1898,S2A
1898,SQUAD
1898,HSTR
1898,VSTR
1899,DSEXT
1900,D2A
1901,Q1AD
1902,D1Aa
1903,BPM
1904,D1Ab
1905,DSEXT
1906,S1A
1906,HSTR
1906,VSTR
1907,DSEXT
1908,D1A
1909,Q1AB
1910,D2A
1911,DSEXT
1912,S2A
1912,SQUAD
1912,HSTR
1912,VSTR
1913,DSEXT
1914,D3A
1915,Q2AB
1916,D4Aa
1917,BPM
1918,D4Ab
1919,source
1920,BB
1921,D6B
1922,DSEXT
1923,S2C
1923,HSTR
1923,VSTR
1924,DSEXT
1925,D5B
1926,Q3B
1927,D4Ba
1928,BPM
1929,D4Bb
1930,Q2B
1931,D3B
1932,DSEXT
1933,S1C
1933,SQUAD
1933,HSTR
1933,VSTR
1934,DSEXT
1935,D2B
1936,Q1B
1937,KD1
1938,BPM
1939,DBPM
1940,DRIFT
1941,HTRIM
1942,VTRIM
1943,DRIFT
1944,DRIFT
1945,source
1946,DRIFT
1947,DRIFT
1948,HTRIM
1949,VTRIM
1950,DRIFT
1951,DBPM
1952,BPM
1953,KD1
1954,Q1B
1955,D2B
1956,DSEXT
1957,S1B
1957,SQUAD
1957,HSTR
1957,VSTR
1958,DSEXT
1959,D3B
1960,Q2B
1961,D4B
1962,Q3B
1963,D5B
1964,DSEXT
1965,S2B
1965,HSTR
1965,VSTR
1966,DSEXT
1967,D6Ba
1968,BPM
1969,D6Bb
1970,BB
1971,D4A
1972,Q2AB
1973,D3Aa
1974,BPM
1975,D3Ab
1976,DSEXT
1977,S2A
1977,SQUAD
1977,HSTR
1977,VSTR
1978,DSEXT
1979,D2A
1980,Q1AB
1981,D1Aa
1982,BPM
1983,D1Ab
1984,DSEXT
1985,S1A
1985,HSTR
1985,VSTR
1986,DSEXT
1987,D1A
1988,Q1AB
1989,D2A
1990,DSEXT
1991,S2A
1991,SQUAD
1991,HSTR
1991,VSTR
1992,DSEXT
1993,D3A
1994,Q2AB
1995,D4Aa
1996,BPM
1997,D4Ab
1998,source
1999,BB
2000,D6B
2001,DSEXT
2002,S2B
2002,HSTR
2002,VSTR
2003,DSEXT
2004,D5B
2005,Q3B
2006,D4Ba
2007,BPM
2008,D4Bb
2009,Q2B
2010,D3B
2011,DSEXT
2012,S1B
2012,SQUAD
2012,HSTR
2012,VSTR
2013,DSEXT
2014,D2B
2015,Q1B
2016,KD1
2017,BPM
2018,DBPM
2019,DRIFT
2020,HTRIM
2021,VTRIM
2022,DRIFT
2023,DRIFT
2024,source
2025,DRIFT
2026,DRIFT
2027,HTRIM
2028,VTRIM
2029,DRIFT
2030,DBPM
2031,BPM
2032,KD1
2033,Q1B
2034,D2B
2035,DSEXT
2036,S1B
2036,SQUAD
2036,HSTR
2036,VSTR
2037,DSEXT
2038,D3B
2039,Q2B
2040,D4B
2041,Q3B
2042,D5B
2043,DSEXT
2044,S2B
2044,HSTR
2044,VSTR
2045,DSEXT
2046,D6Ba
2047,BPM
2048,D6Bb
2049,BB
2050,D4A
2051,Q2AB
2052,D3Aa
2053,BPM
2054,D3Ab
2055,DSEXT
2056,S2A
2056,SQUAD
2056,HSTR
2056,VSTR
2057,DSEXT
2058,D2A
2059,Q1AB
2060,D1Aa
2061,BPM
2062,D1Ab
2063,DSEXT
2064,S1A
2064,HSTR
2064,VSTR
2065,DSEXT
2066,D1A
2067,Q1AB
2068,D2A
2069,DSEXT
2070,S2A
2070,SQUAD
2070,HSTR
2070,VSTR
2071,DSEXT
2072,D3A
2073,Q2AB
2074,D4Aa
2075,BPM
2076,D4Ab
2077,source
2078,BB
2079,D6B
2080,DSEXT
2081,S2B
2081,HSTR
2081,VSTR
2082,DSEXT
2083,D5B
2084,Q3B
2085,D4Ba
2086,BPM
2087,D4Bb
2088,Q2B
2089,D3B
2090,DSEXT
2091,S1B
2091,SQUAD
2091,HSTR
2091,VSTR
2092,DSEXT
2093,D2B
2094,Q1B
2095,KD1
2096,BPM
2097,DBPM
2098,DRIFT
2099,DRIFT
2100,HCHICA
2101,DRIFT
2102,DRIFT
2103,DRIFT
2104,HTRIM
2105,VTRIM
2106,DRIFT
2107,U23b
2108,source
2109,U23b
2110,DRIFT
2111,HTRIM
2112,VTRIM
2113,DRIFT
2114,DRIFT
2115,DRIFT
2116,HCHICA
2117,DRIFT
2118,DRIFT
2119,DRIFT
2120,HCHICA
2121,DRIFT
2122,DRIFT
2123,DBPM
2124,BPM
2125,KD1
2126,Q1B
2127,D2B
2128,DSEXT
2129,S1C
2129,SQUAD
2129,HSTR
2129,VSTR
2130,DSEXT
2131,D3B
2132,Q2B
2133,D4B
2134,Q3B
2135,D5B
2136,DSEXT
2137,S2C
2137,HSTR
2137,VSTR
2138,DSEXT
2139,D6Ba
2140,BPM
2141,D6Bb
2142,BB
2143,D4A
2144,Q2AB
2145,D3Aa
2146,BPM
2147,D3Ab
2148,DSEXT
2149,S2A
2149,SQUAD
2149,HSTR
2149,VSTR
2150,DSEXT
2151,D2A
2152,Q1AB
2153,D1Aa
2154,BPM
2155,D1Ab
2156,DSEXT
2157,S1A
2157,HSTR
2157,VSTR
2158,DSEXT
2159,D1A
2160,Q1AD
2161,D2A
2162,DSEXT
2163,S2A
2163,SQUAD
2163,HSTR
2163,VSTR
2164,DSEXT
2165,D3A
2166,Q2AD
2167,D4Aa
2168,BPM
2169,D4Ab
2170,source
2171,BB
2172,D6B
2173,DSEXT
2174,S2D
2174,HSTR
2174,VSTR
2175,DSEXT
2176,D5B
2177,Q3D
2178,D4Ba
2179,BPM
2180,D4Bb
2181,Q2D
2182,D3B
2183,DSEXT
2184,S1D
2184,SQUAD
2184,HSTR
2184,VSTR
2185,DSEXT
2186,D2B
2187,Q1D
2188,KD1
2189,BPM
2190,D1D2
