el_id,field,uc_type,uc_id,phys_units,eng_units,lower_lim,upper_lim
736,x_kick,poly,388,,A,-5,5
746,x_kick,poly,389,,A,-5,5
771,x_kick,poly,390,,A,-5,5
784,x_kick,poly,391,,A,-20,20
808,x_kick,poly,392,,A,-5,5
816,x_kick,poly,393,,A,-5,5
828,x_kick,poly,394,,A,-5,5
836,x_kick,poly,395,,A,-5,5
842,x_kick,poly,396,,A,-5,5
852,x_kick,poly,397,,A,-5,5
862,x_kick,poly,398,,A,-5,5
922,x_kick,poly,399,,A,-5,5
930,x_kick,poly,400,,A,-5,5
942,x_kick,poly,401,,A,-5,5
950,x_kick,poly,402,,A,-5,5
956,x_kick,poly,403,,A,-5,5
966,x_kick,poly,404,,A,-5,5
976,x_kick,poly,405,,A,-5,5
1014,x_kick,poly,406,,A,-5,5
1022,x_kick,poly,407,,A,-5,5
1034,x_kick,poly,408,,A,-5,5
1042,x_kick,poly,409,,A,-5,5
1060,x_kick,poly,410,,A,-5,5
1070,x_kick,poly,411,,A,-5,5
1095,x_kick,poly,412,,A,-5,5
1103,x_kick,poly,413,,A,-5,5
1115,x_kick,poly,414,,A,-5,5
1123,x_kick,poly,415,,A,-5,5
1129,x_kick,poly,416,,A,-5,5
1139,x_kick,poly,417,,A,-5,5
1149,x_kick,poly,418,,A,-5,5
1174,x_kick,poly,419,,A,-5,5
1187,x_kick,poly,420,,A,-20,20
1211,x_kick,poly,421,,A,-5,5
1219,x_kick,poly,422,,A,-5,5
1231,x_kick,poly,423,,A,-5,5
1239,x_kick,poly,424,,A,-5,5
1245,x_kick,poly,425,,A,-5,5
1255,x_kick,poly,426,,A,-5,5
1265,x_kick,poly,427,,A,-5,5
1289,x_kick,poly,428,,A,-5,5
1297,x_kick,poly,429,,A,-5,5
1309,x_kick,poly,430,,A,-5,5
1317,x_kick,poly,431,,A,-5,5
1323,x_kick,poly,432,,A,-5,5
1333,x_kick,poly,433,,A,-5,5
1343,x_kick,poly,434,,A,-5,5
1368,x_kick,poly,435,,A,-5,5
1376,x_kick,poly,436,,A,-5,5
1388,x_kick,poly,437,,A,-5,5
1396,x_kick,poly,438,,A,-5,5
1402,x_kick,poly,439,,A,-5,5
1412,x_kick,poly,440,,A,-5,5
1422,x_kick,poly,441,,A,-5,5
1448,x_kick,poly,442,,A,-5,5
1456,x_kick,poly,443,,A,-5,5
1468,x_kick,poly,444,,A,-5,5
1476,x_kick,poly,445,,A,-5,5
1482,x_kick,poly,446,,A,-5,5
1493,x_kick,poly,447,,A,-5,5
1503,x_kick,poly,448,,A,-5,5
1518,x_kick,poly,449,,A,-5,5
1526,x_kick,poly,450,,A,-5,5
1538,x_kick,poly,451,,A,-5,5
1546,x_kick,poly,452,,A,-5,5
1552,x_kick,poly,453,,A,-5,5
1562,x_kick,poly,454,,A,-5,5
1572,x_kick,poly,455,,A,-5,5
1598,x_kick,poly,456,,A,-5,5
1606,x_kick,poly,457,,A,-5,5
1618,x_kick,poly,458,,A,-5,5
1626,x_kick,poly,459,,A,-5,5
1632,x_kick,poly,460,,A,-5,5
1643,x_kick,poly,461,,A,-5,5
1653,x_kick,poly,462,,A,-5,5
1691,x_kick,poly,463,,A,-5,5
1699,x_kick,poly,464,,A,-5,5
1711,x_kick,poly,465,,A,-5,5
1719,x_kick,poly,466,,A,-5,5
1725,x_kick,poly,467,,A,-5,5
1735,x_kick,poly,468,,A,-5,5
1745,x_kick,poly,469,,A,-5,5
1800,x_kick,poly,470,,A,-5,5
1808,x_kick,poly,471,,A,-5,5
1820,x_kick,poly,472,,A,-5,5
1828,x_kick,poly,473,,A,-5,5
1834,x_kick,poly,474,,A,-5,5
1844,x_kick,poly,475,,A,-5,5
1854,x_kick,poly,476,,A,-5,5
1878,x_kick,poly,477,,A,-5,5
1886,x_kick,poly,478,,A,-5,5
1898,x_kick,poly,479,,A,-5,5
1906,x_kick,poly,480,,A,-5,5
1912,x_kick,poly,481,,A,-5,5
1923,x_kick,poly,482,,A,-5,5
1933,x_kick,poly,483,,A,-5,5
1957,x_kick,poly,484,,A,-5,5
1965,x_kick,poly,485,,A,-5,5
1977,x_kick,poly,486,,A,-5,5
1985,x_kick,poly,487,,A,-5,5
1991,x_kick,poly,488,,A,-5,5
2002,x_kick,poly,489,,A,-5,5
2012,x_kick,poly,490,,A,-5,5
2036,x_kick,poly,491,,A,-5,5
2044,x_kick,poly,492,,A,-5,5
2056,x_kick,poly,493,,A,-5,5
2064,x_kick,poly,494,,A,-5,5
2070,x_kick,poly,495,,A,-5,5
2081,x_kick,poly,496,,A,-5,5
2091,x_kick,poly,497,,A,-5,5
2129,x_kick,poly,498,,A,-5,5
2137,x_kick,poly,499,,A,-5,5
2149,x_kick,poly,500,,A,-5,5
2157,x_kick,poly,501,,A,-5,5
2163,x_kick,poly,502,,A,-5,5
2174,x_kick,poly,503,,A,-5,5
2184,x_kick,poly,504,,A,-5,5
8,y_kick,poly,505,,A,-5,5
16,y_kick,poly,506,,A,-5,5
28,y_kick,poly,507,,A,-5,5
36,y_kick,poly,508,,A,-5,5
42,y_kick,poly,509,,A,-5,5
52,y_kick,poly,510,,A,-5,5
62,y_kick,poly,511,,A,-5,5
101,y_kick,poly,512,,A,-5,5
126,y_kick,poly,513,,A,-5,5
130,y_kick,poly,514,,A,-5,5
140,y_kick,poly,515,,A,-4,4
166,y_kick,poly,516,,A,-4,4
185,y_kick,poly,517,,A,-5,5
189,y_kick,poly,518,,A,-5,5
208,y_kick,poly,519,,A,-5,5
251,y_kick,poly,520,,A,-5,5
259,y_kick,poly,521,,A,-5,5
271,y_kick,poly,522,,A,-5,5
279,y_kick,poly,523,,A,-5,5
285,y_kick,poly,524,,A,-5,5
295,y_kick,poly,525,,A,-5,5
305,y_kick,poly,526,,A,-5,5
349,y_kick,poly,527,,A,-5,5
357,y_kick,poly,528,,A,-5,5
369,y_kick,poly,529,,A,-5,5
377,y_kick,poly,530,,A,-5,5
383,y_kick,poly,531,,A,-5,5
393,y_kick,poly,532,,A,-5,5
403,y_kick,poly,533,,A,-5,5
430,y_kick,poly,534,,A,-5,5
438,y_kick,poly,535,,A,-5,5
450,y_kick,poly,536,,A,-5,5
458,y_kick,poly,537,,A,-5,5
464,y_kick,poly,538,,A,-5,5
474,y_kick,poly,539,,A,-5,5
484,y_kick,poly,540,,A,-5,5
521,y_kick,poly,541,,A,-5,5
529,y_kick,poly,542,,A,-5,5
541,y_kick,poly,543,,A,-5,5
549,y_kick,poly,544,,A,-5,5
555,y_kick,poly,545,,A,-5,5
565,y_kick,poly,546,,A,-5,5
575,y_kick,poly,547,,A,-5,5
613,y_kick,poly,548,,A,-5,5
621,y_kick,poly,549,,A,-5,5
633,y_kick,poly,550,,A,-5,5
641,y_kick,poly,551,,A,-5,5
647,y_kick,poly,552,,A,-5,5
658,y_kick,poly,553,,A,-5,5
668,y_kick,poly,554,,A,-5,5
692,y_kick,poly,555,,A,-5,5
700,y_kick,poly,556,,A,-5,5
712,y_kick,poly,557,,A,-5,5
720,y_kick,poly,558,,A,-5,5
726,y_kick,poly,559,,A,-5,5
736,y_kick,poly,560,,A,-5,5
746,y_kick,poly,561,,A,-5,5
772,y_kick,poly,562,,A,-5,5
785,y_kick,poly,563,,A,-20,20
808,y_kick,poly,564,,A,-5,5
816,y_kick,poly,565,,A,-5,5
828,y_kick,poly,566,,A,-5,5
836,y_kick,poly,567,,A,-5,5
842,y_kick,poly,568,,A,-5,5
852,y_kick,poly,569,,A,-5,5
862,y_kick,poly,570,,A,-5,5
922,y_kick,poly,571,,A,-5,5
930,y_kick,poly,572,,A,-5,5
942,y_kick,poly,573,,A,-5,5
950,y_kick,poly,574,,A,-5,5
956,y_kick,poly,575,,A,-5,5
966,y_kick,poly,576,,A,-5,5
976,y_kick,poly,577,,A,-5,5
1014,y_kick,poly,578,,A,-5,5
1022,y_kick,poly,579,,A,-5,5
1034,y_kick,poly,580,,A,-5,5
1042,y_kick,poly,581,,A,-5,5
1060,y_kick,poly,582,,A,-5,5
1070,y_kick,poly,583,,A,-5,5
1095,y_kick,poly,584,,A,-5,5
1103,y_kick,poly,585,,A,-5,5
1115,y_kick,poly,586,,A,-5,5
1123,y_kick,poly,587,,A,-5,5
1129,y_kick,poly,588,,A,-5,5
1139,y_kick,poly,589,,A,-5,5
1149,y_kick,poly,590,,A,-5,5
1175,y_kick,poly,591,,A,-5,5
1188,y_kick,poly,592,,A,-20,20
1211,y_kick,poly,593,,A,-5,5
1219,y_kick,poly,594,,A,-5,5
1231,y_kick,poly,595,,A,-5,5
1239,y_kick,poly,596,,A,-5,5
1245,y_kick,poly,597,,A,-5,5
1255,y_kick,poly,598,,A,-5,5
1265,y_kick,poly,599,,A,-5,5
1289,y_kick,poly,600,,A,-5,5
1297,y_kick,poly,601,,A,-5,5
1309,y_kick,poly,602,,A,-5,5
1317,y_kick,poly,603,,A,-5,5
1323,y_kick,poly,604,,A,-5,5
1333,y_kick,poly,605,,A,-5,5
1343,y_kick,poly,606,,A,-5,5
1368,y_kick,poly,607,,A,-5,5
1376,y_kick,poly,608,,A,-5,5
1388,y_kick,poly,609,,A,-5,5
1396,y_kick,poly,610,,A,-5,5
1402,y_kick,poly,611,,A,-5,5
1412,y_kick,poly,612,,A,-5,5
1422,y_kick,poly,613,,A,-5,5
1448,y_kick,poly,614,,A,-5,5
1456,y_kick,poly,615,,A,-5,5
1468,y_kick,poly,616,,A,-5,5
1476,y_kick,poly,617,,A,-5,5
1482,y_kick,poly,618,,A,-5,5
1493,y_kick,poly,619,,A,-5,5
1503,y_kick,poly,620,,A,-5,5
1518,y_kick,poly,621,,A,-5,5
1526,y_kick,poly,622,,A,-5,5
1538,y_kick,poly,623,,A,-5,5
1546,y_kick,poly,624,,A,-5,5
1552,y_kick,poly,625,,A,-5,5
1562,y_kick,poly,626,,A,-5,5
1572,y_kick,poly,627,,A,-5,5
1598,y_kick,poly,628,,A,-5,5
1606,y_kick,poly,629,,A,-5,5
1618,y_kick,poly,630,,A,-5,5
1626,y_kick,poly,631,,A,-5,5
1632,y_kick,poly,632,,A,-5,5
1643,y_kick,poly,633,,A,-5,5
1653,y_kick,poly,634,,A,-5,5
1691,y_kick,poly,635,,A,-5,5
1699,y_kick,poly,636,,A,-5,5
1711,y_kick,poly,637,,A,-5,5
1719,y_kick,poly,638,,A,-5,5
1725,y_kick,poly,639,,A,-5,5
1735,y_kick,poly,640,,A,-5,5
1745,y_kick,poly,641,,A,-5,5
1800,y_kick,poly,642,,A,-5,5
1808,y_kick,poly,643,,A,-5,5
1820,y_kick,poly,644,,A,-5,5
1828,y_kick,poly,645,,A,-5,5
1834,y_kick,poly,646,,A,-5,5
1844,y_kick,poly,647,,A,-5,5
1854,y_kick,poly,648,,A,-5,5
1878,y_kick,poly,649,,A,-5,5
1886,y_kick,poly,650,,A,-5,5
1898,y_kick,poly,651,,A,-5,5
1906,y_kick,poly,652,,A,-5,5
1912,y_kick,poly,653,,A,-5,5
1923,y_kick,poly,654,,A,-5,5
1933,y_kick,poly,655,,A,-5,5
1957,y_kick,poly,656,,A,-5,5
1965,y_kick,poly,657,,A,-5,5
1977,y_kick,poly,658,,A,-5,5
1985,y_kick,poly,659,,A,-5,5
1991,y_kick,poly,660,,A,-5,5
2002,y_kick,poly,661,,A,-5,5
2012,y_kick,poly,662,,A,-5,5
2036,y_kick,poly,663,,A,-5,5
2044,y_kick,poly,664,,A,-5,5
2056,y_kick,poly,665,,A,-5,5
2064,y_kick,poly,666,,A,-5,5
2070,y_kick,poly,667,,A,-5,5
2081,y_kick,poly,668,,A,-5,5
2091,y_kick,poly,669,,A,-5,5
2129,y_kick,poly,670,,A,-5,5
2137,y_kick,poly,671,,A,-5,5
2149,y_kick,poly,672,,A,-5,5
2157,y_kick,poly,673,,A,-5,5
2163,y_kick,poly,674,,A,-5,5
2174,y_kick,poly,675,,A,-5,5
2184,y_kick,poly,676,,A,-5,5
