el_id,field,uc_type,uc_id,phys_units,eng_units,lower_lim,upper_lim
1447,b1,pchip,13,m^-2,A,0,200
1577,b1,pchip,13,m^-2,A,0,200
1597,b1,pchip,13,m^-2,A,0,200
1658,b1,pchip,13,m^-2,A,0,200
1690,b1,pchip,13,m^-2,A,0,200
1750,b1,pchip,13,m^-2,A,0,200
1799,b1,pchip,13,m^-2,A,0,200
1938,b1,pchip,13,m^-2,A,0,200
1956,b1,pchip,13,m^-2,A,0,200
2017,b1,pchip,13,m^-2,A,0,200
2035,b1,pchip,13,m^-2,A,0,200
2096,b1,pchip,13,m^-2,A,0,200
2128,b1,pchip,13,m^-2,A,0,200
99,b1,pchip,14,m^-2,A,0,200
210,b1,pchip,15,m^-2,A,0,200
103,b1,pchip,16,m^-2,A,0,200
204,b1,pchip,17,m^-2,A,0,200
122,b1,pchip,18,m^-2,A,0,200
128,b1,pchip,19,m^-2,A,0,200
179,b1,pchip,20,m^-2,A,0,200
187,b1,pchip,21,m^-2,A,0,200
142,b1,pchip,22,m^-2,A,0,200
163,b1,pchip,23,m^-2,A,0,200
755,b1,pchip,24,m^-2,A,0,200
782,b1,pchip,25,m^-2,A,0,200
784,b1,pchip,26,m^-2,A,0,200
807,b1,pchip,27,m^-2,A,0,200
1156,b1,pchip,28,m^-2,A,0,200
1183,b1,pchip,29,m^-2,A,0,200
1185,b1,pchip,30,m^-2,A,0,200
1208,b1,pchip,31,m^-2,A,0,200
8,b2,pchip,32,m^-3,A,-100,100
407,b2,pchip,32,m^-3,A,-100,100
434,b2,pchip,32,m^-3,A,-100,100
750,b2,pchip,32,m^-3,A,-100,100
812,b2,pchip,32,m^-3,A,-100,100
1151,b2,pchip,32,m^-3,A,-100,100
1213,b2,pchip,32,m^-3,A,-100,100
1505,b2,pchip,32,m^-3,A,-100,100
1520,b2,pchip,32,m^-3,A,-100,100
1856,b2,pchip,32,m^-3,A,-100,100
1880,b2,pchip,32,m^-3,A,-100,100
2186,b2,pchip,32,m^-3,A,-100,100
16,b2,pchip,33,m^-3,A,-100,100
397,b2,pchip,33,m^-3,A,-100,100
442,b2,pchip,33,m^-3,A,-100,100
740,b2,pchip,33,m^-3,A,-100,100
820,b2,pchip,33,m^-3,A,-100,100
1141,b2,pchip,33,m^-3,A,-100,100
1221,b2,pchip,33,m^-3,A,-100,100
1495,b2,pchip,33,m^-3,A,-100,100
1528,b2,pchip,33,m^-3,A,-100,100
1846,b2,pchip,33,m^-3,A,-100,100
1888,b2,pchip,33,m^-3,A,-100,100
2176,b2,pchip,33,m^-3,A,-100,100
28,b2,pchip,34,m^-3,A,0,100
42,b2,pchip,35,m^-3,A,0,100
271,b2,pchip,36,m^-3,A,0,100
285,b2,pchip,37,m^-3,A,0,100
373,b2,pchip,38,m^-3,A,0,100
387,b2,pchip,39,m^-3,A,0,100
454,b2,pchip,40,m^-3,A,0,100
468,b2,pchip,41,m^-3,A,0,100
545,b2,pchip,42,m^-3,A,0,100
559,b2,pchip,43,m^-3,A,0,100
637,b2,pchip,44,m^-3,A,0,100
651,b2,pchip,45,m^-3,A,0,100
716,b2,pchip,46,m^-3,A,0,100
730,b2,pchip,47,m^-3,A,0,100
832,b2,pchip,48,m^-3,A,0,100
846,b2,pchip,49,m^-3,A,0,100
946,b2,pchip,50,m^-3,A,0,100
960,b2,pchip,51,m^-3,A,0,100
1038,b2,pchip,52,m^-3,A,0,100
1052,b2,pchip,53,m^-3,A,0,100
1117,b2,pchip,54,m^-3,A,0,100
1131,b2,pchip,55,m^-3,A,0,100
1233,b2,pchip,56,m^-3,A,0,100
1247,b2,pchip,57,m^-3,A,0,100
1311,b2,pchip,58,m^-3,A,0,100
1325,b2,pchip,59,m^-3,A,0,100
1390,b2,pchip,60,m^-3,A,0,100
1404,b2,pchip,61,m^-3,A,0,100
1470,b2,pchip,62,m^-3,A,0,100
1484,b2,pchip,63,m^-3,A,0,100
1540,b2,pchip,64,m^-3,A,0,100
1554,b2,pchip,65,m^-3,A,0,100
1620,b2,pchip,66,m^-3,A,0,100
1634,b2,pchip,67,m^-3,A,0,100
1713,b2,pchip,68,m^-3,A,0,100
1727,b2,pchip,69,m^-3,A,0,100
1822,b2,pchip,70,m^-3,A,0,100
1836,b2,pchip,71,m^-3,A,0,100
1900,b2,pchip,72,m^-3,A,0,100
1914,b2,pchip,73,m^-3,A,0,100
1979,b2,pchip,74,m^-3,A,0,100
1993,b2,pchip,75,m^-3,A,0,100
2058,b2,pchip,76,m^-3,A,0,100
2072,b2,pchip,77,m^-3,A,0,100
2151,b2,pchip,78,m^-3,A,0,100
2165,b2,pchip,79,m^-3,A,0,100
36,b2,pchip,80,m^-3,A,0,100
279,b2,pchip,80,m^-3,A,0,100
381,b2,pchip,80,m^-3,A,0,100
462,b2,pchip,80,m^-3,A,0,100
553,b2,pchip,80,m^-3,A,0,100
645,b2,pchip,80,m^-3,A,0,100
724,b2,pchip,80,m^-3,A,0,100
840,b2,pchip,80,m^-3,A,0,100
954,b2,pchip,80,m^-3,A,0,100
1046,b2,pchip,80,m^-3,A,0,100
1125,b2,pchip,80,m^-3,A,0,100
1241,b2,pchip,80,m^-3,A,0,100
1319,b2,pchip,80,m^-3,A,0,100
1398,b2,pchip,80,m^-3,A,0,100
1478,b2,pchip,80,m^-3,A,0,100
1548,b2,pchip,80,m^-3,A,0,100
1628,b2,pchip,80,m^-3,A,0,100
1721,b2,pchip,80,m^-3,A,0,100
1830,b2,pchip,80,m^-3,A,0,100
1908,b2,pchip,80,m^-3,A,0,100
1987,b2,pchip,80,m^-3,A,0,100
2066,b2,pchip,80,m^-3,A,0,100
2159,b2,pchip,80,m^-3,A,0,100
52,b2,pchip,81,m^-3,A,-100,100
361,b2,pchip,81,m^-3,A,-100,100
478,b2,pchip,81,m^-3,A,-100,100
704,b2,pchip,81,m^-3,A,-100,100
856,b2,pchip,81,m^-3,A,-100,100
1105,b2,pchip,81,m^-3,A,-100,100
1257,b2,pchip,81,m^-3,A,-100,100
1458,b2,pchip,81,m^-3,A,-100,100
1564,b2,pchip,81,m^-3,A,-100,100
1810,b2,pchip,81,m^-3,A,-100,100
1925,b2,pchip,81,m^-3,A,-100,100
2139,b2,pchip,81,m^-3,A,-100,100
62,b2,pchip,82,m^-3,A,-100,100
353,b2,pchip,82,m^-3,A,-100,100
488,b2,pchip,82,m^-3,A,-100,100
696,b2,pchip,82,m^-3,A,-100,100
866,b2,pchip,82,m^-3,A,-100,100
1097,b2,pchip,82,m^-3,A,-100,100
1267,b2,pchip,82,m^-3,A,-100,100
1450,b2,pchip,82,m^-3,A,-100,100
1574,b2,pchip,82,m^-3,A,-100,100
1802,b2,pchip,82,m^-3,A,-100,100
1935,b2,pchip,82,m^-3,A,-100,100
2131,b2,pchip,82,m^-3,A,-100,100
101,b2,pchip,83,m^-3,A,0,100
208,b2,pchip,84,m^-3,A,0,100
107,b2,pchip,85,m^-3,A,0,100
200,b2,pchip,86,m^-3,A,0,100
120,b2,pchip,87,m^-3,A,0,100
130,b2,pchip,88,m^-3,A,0,100
177,b2,pchip,89,m^-3,A,0,100
189,b2,pchip,90,m^-3,A,0,100
126,b2,pchip,91,m^-3,A,0,100
185,b2,pchip,92,m^-3,A,0,100
251,b2,pchip,93,m^-3,A,-100,100
305,b2,pchip,93,m^-3,A,-100,100
525,b2,pchip,93,m^-3,A,-100,100
579,b2,pchip,93,m^-3,A,-100,100
617,b2,pchip,93,m^-3,A,-100,100
672,b2,pchip,93,m^-3,A,-100,100
926,b2,pchip,93,m^-3,A,-100,100
980,b2,pchip,93,m^-3,A,-100,100
1018,b2,pchip,93,m^-3,A,-100,100
1072,b2,pchip,93,m^-3,A,-100,100
1291,b2,pchip,93,m^-3,A,-100,100
1345,b2,pchip,93,m^-3,A,-100,100
1370,b2,pchip,93,m^-3,A,-100,100
1424,b2,pchip,93,m^-3,A,-100,100
1600,b2,pchip,93,m^-3,A,-100,100
1655,b2,pchip,93,m^-3,A,-100,100
1693,b2,pchip,93,m^-3,A,-100,100
1747,b2,pchip,93,m^-3,A,-100,100
1959,b2,pchip,93,m^-3,A,-100,100
2014,b2,pchip,93,m^-3,A,-100,100
2038,b2,pchip,93,m^-3,A,-100,100
2093,b2,pchip,93,m^-3,A,-100,100
259,b2,pchip,94,m^-3,A,0,100
295,b2,pchip,95,m^-3,A,0,100
533,b2,pchip,96,m^-3,A,0,100
569,b2,pchip,97,m^-3,A,0,100
625,b2,pchip,98,m^-3,A,0,100
662,b2,pchip,99,m^-3,A,0,100
934,b2,pchip,100,m^-3,A,0,100
970,b2,pchip,101,m^-3,A,0,100
1026,b2,pchip,102,m^-3,A,0,100
1062,b2,pchip,103,m^-3,A,0,100
1299,b2,pchip,104,m^-3,A,0,100
1335,b2,pchip,105,m^-3,A,0,100
1378,b2,pchip,106,m^-3,A,0,100
1414,b2,pchip,107,m^-3,A,0,100
1608,b2,pchip,108,m^-3,A,0,100
1645,b2,pchip,109,m^-3,A,0,100
1701,b2,pchip,110,m^-3,A,0,100
1737,b2,pchip,111,m^-3,A,0,100
1967,b2,pchip,112,m^-3,A,0,100
2004,b2,pchip,113,m^-3,A,0,120
2046,b2,pchip,114,m^-3,A,0,100
2083,b2,pchip,115,m^-3,A,0,100
21,b0,pchip,116,m^-1,A,0,1400
49,b0,pchip,116,m^-1,A,0,1400
111,b0,pchip,116,m^-1,A,0,1400
136,b0,pchip,116,m^-1,A,0,1400
170,b0,pchip,116,m^-1,A,0,1400
195,b0,pchip,116,m^-1,A,0,1400
264,b0,pchip,116,m^-1,A,0,1400
292,b0,pchip,116,m^-1,A,0,1400
366,b0,pchip,116,m^-1,A,0,1400
394,b0,pchip,116,m^-1,A,0,1400
447,b0,pchip,116,m^-1,A,0,1400
475,b0,pchip,116,m^-1,A,0,1400
538,b0,pchip,116,m^-1,A,0,1400
566,b0,pchip,116,m^-1,A,0,1400
630,b0,pchip,116,m^-1,A,0,1400
659,b0,pchip,116,m^-1,A,0,1400
709,b0,pchip,116,m^-1,A,0,1400
737,b0,pchip,116,m^-1,A,0,1400
825,b0,pchip,116,m^-1,A,0,1400
853,b0,pchip,116,m^-1,A,0,1400
939,b0,pchip,116,m^-1,A,0,1400
967,b0,pchip,116,m^-1,A,0,1400
1031,b0,pchip,116,m^-1,A,0,1400
1059,b0,pchip,116,m^-1,A,0,1400
1110,b0,pchip,116,m^-1,A,0,1400
1138,b0,pchip,116,m^-1,A,0,1400
1226,b0,pchip,116,m^-1,A,0,1400
1254,b0,pchip,116,m^-1,A,0,1400
1304,b0,pchip,116,m^-1,A,0,1400
1332,b0,pchip,116,m^-1,A,0,1400
1383,b0,pchip,116,m^-1,A,0,1400
1411,b0,pchip,116,m^-1,A,0,1400
1463,b0,pchip,116,m^-1,A,0,1400
1492,b0,pchip,116,m^-1,A,0,1400
1533,b0,pchip,116,m^-1,A,0,1400
1561,b0,pchip,116,m^-1,A,0,1400
1613,b0,pchip,116,m^-1,A,0,1400
1642,b0,pchip,116,m^-1,A,0,1400
1706,b0,pchip,116,m^-1,A,0,1400
1734,b0,pchip,116,m^-1,A,0,1400
1815,b0,pchip,116,m^-1,A,0,1400
