el_id,field,uc_type,uc_id,phys_units,eng_units,lower_lim,upper_lim
1820,y_kick,poly,647,,A,-5,5
1844,y_kick,poly,648,,A,-5,5
1852,y_kick,poly,649,,A,-5,5
1864,y_kick,poly,650,,A,-5,5
1872,y_kick,poly,651,,A,-5,5
1878,y_kick,poly,652,,A,-5,5
1889,y_kick,poly,653,,A,-5,5
1899,y_kick,poly,654,,A,-5,5
1923,y_kick,poly,655,,A,-5,5
1931,y_kick,poly,656,,A,-5,5
1943,y_kick,poly,657,,A,-5,5
1951,y_kick,poly,658,,A,-5,5
1957,y_kick,poly,659,,A,-5,5
1968,y_kick,poly,660,,A,-5,5
1978,y_kick,poly,661,,A,-5,5
2002,y_kick,poly,662,,A,-5,5
2010,y_kick,poly,663,,A,-5,5
2022,y_kick,poly,664,,A,-5,5
2030,y_kick,poly,665,,A,-5,5
2036,y_kick,poly,666,,A,-5,5
2047,y_kick,poly,667,,A,-5,5
2057,y_kick,poly,668,,A,-5,5
2081,y_kick,poly,669,,A,-5,5
2089,y_kick,poly,670,,A,-5,5
2101,y_kick,poly,671,,A,-5,5
2109,y_kick,poly,672,,A,-5,5
2115,y_kick,poly,673,,A,-5,5
2126,y_kick,poly,674,,A,-5,5
2136,y_kick,poly,675,,A,-5,5
